Name;Acronym;State Acronym;Institution Type;Level_1;Level_2;Level_3
ESCOLA SUPERIOR MADRE CELESTE;ESMAC;PA;universidade e instâncias ligadas à universidades;;;
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS CARLOS QUEIROZ;FAFIQUE;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE ANHANGUERA DO RIO GRANDE;;RS;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO FACISA;UNIFACISA;PB;universidade e instâncias ligadas à universidades;;;
FACULDADE CENECISTA DE VILA VELHA;FACEVV;ES;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO FIEO;UNIFIEO;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE ANDRÉ DA SILVEIRA;FADS;MG;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA DA PARAÍBA;FATECPB;PB;universidade e instâncias ligadas à universidades;;;
Faculdade Presidente Antônio Carlos de Nanuque;FUNEES Nanuque;MG;universidade e instâncias ligadas à universidades;;;
Faculdade Presidente Antônio Carlos de São Romão;FUNEES;MG;universidade e instâncias ligadas à universidades;;;
FACULDADE PIEMONTE;FAP;BA;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO FAI;;SC;universidade e instâncias ligadas à universidades;;;
FACULDADE DO TRABALHO;FATRA;MG;universidade e instâncias ligadas à universidades;;;
INSTITUTO DE ENSINO SUPERIOR DE AMERICANA;IESA;SP;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL;UNIBRASIL;PR;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS MÉDICAS E JURÍDICA;FACMED;TO;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA DO COOPERATIVISMO;;RS;universidade e instâncias ligadas à universidades;;;
FACULDADE BETIM;FABE;MG;universidade e instâncias ligadas à universidades;;;
Faculdade NETCOM;FANET;MA;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;UCP;RJ;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE BELÉM;;PA;universidade e instâncias ligadas à universidades;;;
FACULDADE FREIRE DE ENSINO;FFE;SP;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO DE LAVRAS;UNILAVRAS;MG;universidade e instâncias ligadas à universidades;;;
INSTITUTO DE ENSINO SUPERIOR DE MINAS GERAIS;IESMIG;MG;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA FAESA;CET-FAESA;ES;universidade e instâncias ligadas à universidades;;;
FACULDADE NOVO HAMBURGO;FACULDADE IENH;RS;universidade e instâncias ligadas à universidades;;;
FACULDADE METROPOLITANA DE LAGES;FAMELAGES;SC;universidade e instâncias ligadas à universidades;;;
FACULDADE UNINASSAU VILHENA;;RO;universidade e instâncias ligadas à universidades;;;
FACULDADE IBAM;;RJ;universidade e instâncias ligadas à universidades;;;
FACULDADE DE DIREITO DE ITÚ;FADITU;SP;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO;;SP;universidade e instâncias ligadas à universidades;;;
ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI;ESUCRI;SC;universidade e instâncias ligadas à universidades;;;
FACULDADE PRESIDENTE DUTRA;FAP;MA;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE DE BRASÍLIA;UNB;DF;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO NOSSA SENHORA APARECIDA;UNIFANAP;GO;universidade e instâncias ligadas à universidades;;;
FACULDADE ROBERTO MIRANDA;FRM SP;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE TECNOLOGIA EDUVALE - AVARÉ;FATEC EDUVALE;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de Assis;;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE DE SELVÍRIA;FAS;MS;universidade e instâncias ligadas à universidades;;;
Centro Universitário ICESP;Unicesp;DF;universidade e instâncias ligadas à universidades;;;
FACULDADE UNINASSAU MOSSORÓ;;RN;universidade e instâncias ligadas à universidades;;;
FACULDADE INTEGRADA DAS CATARATAS eJOVEM;eJOVEM;PR;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS BIOLÓGICAS E DA SAÚDE;FACIBIOS;MG;universidade e instâncias ligadas à universidades;;;
Faculdade ALFAUNIPAC de Araçuaí;;MG;universidade e instâncias ligadas à universidades;;;
Escola Municipal de Gestão do Legislativo;EMUGLE;RJ;universidade e instâncias ligadas à universidades;;;
FACULDADE DA CIDADE DE MACEIÓ;FACIMA;AL;universidade e instâncias ligadas à universidades;;;
Faculdade IPEMED de Ciências Médicas;IPEMED;MG;universidade e instâncias ligadas à universidades;;;
FACULDADE SANTA RITA DE CÁSSIA;IFASC;GO;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA IBRATEC DE MACEIÓ;IBRATEC;AL;universidade e instâncias ligadas à universidades;;;
FACULDADE UNIME DE EDUCAÇÃO E COMUNICAÇÃO;FEC;BA;universidade e instâncias ligadas à universidades;;;
Centro Universitário CEUNI - FAMETRO;FAMETRO;AM;universidade e instâncias ligadas à universidades;;;
FACULDADE DO PLANALTO CENTRAL;FAPLAC;GO;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO SENAC;SENACSP;SP;universidade e instâncias ligadas à universidades;;;
ACADEMIA JUDICIAL DO TRIBUNAL DE JUSTIÇA DE SANTA CATARINA;AJ;SC;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE ESTADUAL DO PIAUÍ;UESPI;PI;universidade e instâncias ligadas à universidades;;;
IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO;IPOG;GO;universidade e instâncias ligadas à universidades;;;
Faculdade Uninassau Cuiabá;Nassau Cuiabá;MT;universidade e instâncias ligadas à universidades;;;
FACULDADE HERRERO;FATEC;PR;universidade e instâncias ligadas à universidades;;;
FACULDADE CIDADE DE APARECIDA DE GOIÂNIA;FacCidade;GO;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ODONTOLOGIA;ITPAC;TO;universidade e instâncias ligadas à universidades;;;
FACULDADES INTEGRADAS DE TAQUARA;FACCAT;RS;universidade e instâncias ligadas à universidades;;;
Faculdade Monte Pascoal;FMP;RS;universidade e instâncias ligadas à universidades;;;
FACULDADE EVOLUÇÃO ALTO OESTE POTIGUAR;FACEP;RN;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO PAULISTANO;UNIPAULISTANA;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE UNINTA IGUATU;;CE;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO DO SUL DO PIAUÍ;ISESPI;PI;universidade e instâncias ligadas à universidades;;;
FACULDADE DE RIBEIRÃO PIRES;;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA SENAI LUZERNA;SENAI LUZERNA;SC;universidade e instâncias ligadas à universidades;;;
FACULDADES INTEGRADAS QUALIS;FIQ;PB;universidade e instâncias ligadas à universidades;;;
FACULDADE MAURÍCIO DE NASSAU SERRA TALHADA;FMN SERRA;PE;universidade e instâncias ligadas à universidades;;;
FACULDADE UNINASSAU VITÓRIA DA CONQUISTA;;BA;universidade e instâncias ligadas à universidades;;;
Faculdade Presidente Antônio Carlos de São João Nepomuceno;;MG;universidade e instâncias ligadas à universidades;;;
Faculdade Pitágoras Unopar de Juazeiro do Norte;;CE;universidade e instâncias ligadas à universidades;;;
FACULDADES INTEGRADAS DE NAVIRAÍ;FINAV;MS;universidade e instâncias ligadas à universidades;;;
FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SOUZA MARQUES;FFCLSM;RJ;universidade e instâncias ligadas à universidades;;;
FACULDADE LEONARDO DA VINCI;ULBRA;RS;universidade e instâncias ligadas à universidades;;;
Faculdade Doctum da Serra;DOCTUM;ES;universidade e instâncias ligadas à universidades;;;
Faculdade Estácio de Pimenta Bueno;Estácio FAP;RO;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS DE VILA VELHA;;ES;universidade e instâncias ligadas à universidades;;;
Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa de São Paulo;IDP-SP;SP;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ALTA FLORESTA;FAF;MT;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;RJ;universidade e instâncias ligadas à universidades;;;
Faculdade do Centro Leste - Cariacica;UCL;ES;universidade e instâncias ligadas à universidades;;;
FACULDADE NACIONAL DE CURITIBA;FANAC;PR;universidade e instâncias ligadas à universidades;;;
FUNVIC - FACULDADE FUNVIC DE MOCOCA;;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE UNIÃO DE QUEDAS DO IGUAÇU;FAQ;PR;universidade e instâncias ligadas à universidades;;;
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;IFCE;CE;universidade e instâncias ligadas à universidades;;;
FACULDADE ANHANGUERA DE JEQUIÉ;FPJ;BA;universidade e instâncias ligadas à universidades;;;
FACULDADE CATÓLICA DE CIÊNCIAS ECONÔMICAS DA BAHIA;FACCEBA;BA;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFSB;BA;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS MÉDICAS DO PARÁ;FACIMPA;PA;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS GERENCIAIS;;MG;universidade e instâncias ligadas à universidades;;;
FACULDADE UNIVERITAS UNIVERSUS VERITAS DE MONTES CLAROS;UNIVERITAS MC;MG;universidade e instâncias ligadas à universidades;;;
FACULDADE MERIDIONAL;IMED;RS;universidade e instâncias ligadas à universidades;;;
FACULDADE MIRIENSE;;PA;universidade e instâncias ligadas à universidades;;;
FACULDADES INTEGRADAS DE RONDONÓPOLIS;FAIR;MT;universidade e instâncias ligadas à universidades;;;
Faculdade Meridional RS;IMED;RS;universidade e instâncias ligadas à universidades;;;
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;IFRS;RS;universidade e instâncias ligadas à universidades;;;
FACULDADE DA SERRA;SERRAVIX;ES;universidade e instâncias ligadas à universidades;;;
FACULDADE DO CLUBE NÁUTICO MOGIANO;FCNM;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ENGENHARIA SOUZA MARQUES;FESM;RJ;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA DE BRASÍLIA;FTB;DF;universidade e instâncias ligadas à universidades;;;
FACULDADE MASTER DO PARÁ - FAMAP XINGUARA;FAMAP;PA;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO ARTHUR SÁ EARP NETO;UNIFASE;RJ;universidade e instâncias ligadas à universidades;;;
FACULDADE EVOLUÇÃO ALTO OESTE POTIGUAR;FACEP;RN;universidade e instâncias ligadas à universidades;;;
Centro Universitário FUNVIC;UNIFUNVIC;SP;universidade e instâncias ligadas à universidades;;;
SUSTENTARE ESCOLA DE NEGÓCIOS;Sustentare;SC;universidade e instâncias ligadas à universidades;;;
FACULDADE UNIDA DE VITÓRIA;FACULDADE UNIDA;ES;universidade e instâncias ligadas à universidades;;;
FACULDADE UNINASSAU SOBRAL;;CE;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;IESB;DF;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS SOCIAIS DE IBIRAÇU;;ES;universidade e instâncias ligadas à universidades;;;
FACULDADE DE JUSSARA;FAJ;GO;universidade e instâncias ligadas à universidades;;;
FACULDADE ANHANGUERA DE RIO CLARO;;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Alura.Tech;Alura.Tech;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Pitágoras de Pouso Alegre;FPPA;MG;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO INTERLAGOS;ISE INTERLAGOS;SP;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO DO PIAUÍ;UNIFAPI;PI;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CAIEIRAS;;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de Taubaté;FATEC TAUBATÉ;SP;universidade e instâncias ligadas à universidades;;;
FACULDADES JOÃO PAULO II;FJP;RS;universidade e instâncias ligadas à universidades;;;
CENTRO DE EDUCAÇÃO TÉCNICA DA UTRAMIG;UTRAMIG;MG;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ADMINISTRAÇÃO DE CAMPINA VERDE;FACAV;MG;universidade e instâncias ligadas à universidades;;;
FACULDADE MAURÍCIO DE NASSAU DE IMPETRATRIZ;FMN IMPERATRIZ;MA;universidade e instâncias ligadas à universidades;;;
FACULDADE APOGEU;APOGEU;DF;universidade e instâncias ligadas à universidades;;;
FACULDADE DE DIREITO DE SOROCABA;FADI;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA SENAI TELÊMACO BORBA;;PR;universidade e instâncias ligadas à universidades;;;
FACULDADE MATO GROSSO DO SUL;FACSUL;MS;universidade e instâncias ligadas à universidades;;;
Centro Universitário de Itapira Uniesi;UNIESI;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE INOVA MAIS DE SÃO PAULO;FIMSP;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO;CESG;MG;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO RANCHARIENSE;ISER;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE VOLPE MIELE;FVM;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS E TECNOLOGIA DE BIRIGUI;FATEB;SP;universidade e instâncias ligadas à universidades;;;
INSTITUTO DE ENSINO SUPERIOR CAPIXABA;IESCAPI;ES;universidade e instâncias ligadas à universidades;;;
Faculdade Republicana;;DF;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO ESPÍRITO-SANTENSE/FAESA;;ES;universidade e instâncias ligadas à universidades;;;
FACULDADE ANHANGUERA DE MARABÁ;;PA;universidade e instâncias ligadas à universidades;;;
FACULDADE JARDINS;FACJARDINS;SE;universidade e instâncias ligadas à universidades;;;
FACULDADE UNILAGOS;UNILAGOS;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Instituto Brasileiro de Ensino;FACIBE;MG;universidade e instâncias ligadas à universidades;;;
FACULDADES INTEGRADAS IPEP;FIPEP;SP;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAMPOS GERAIS;ISEC;MG;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO SUMARÉ;;SP;universidade e instâncias ligadas à universidades;;;
INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU;IESFI;PR;universidade e instâncias ligadas à universidades;;;
Faculdade da Região Sisaleira;FARESI;BA;universidade e instâncias ligadas à universidades;;;
Faculdade Serra Dourada;;PA;universidade e instâncias ligadas à universidades;;;
FACULDADE NOVO MILÊNIO;FNM;ES;universidade e instâncias ligadas à universidades;;;
FACULDADE DE EDUCAÇÃO DE VITÓRIA;AUFES;ES;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de Sertãozinho;FATEC SERTÃOZINHO;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE MAURÍCIO DE NASSAU DE JUIZ DE FORA;FMN JF;MG;universidade e instâncias ligadas à universidades;;;
Faculdade ALFAUNIPAC de Almenara;;MG;universidade e instâncias ligadas à universidades;;;
Escola de Direito de São Paulo - FGV DIREITO SP;FGV DIREITO SP;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE MOZARTEUM DE SÃO PAULO;FAMOSP;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE DE DIREITO DE VILA VELHA;;ES;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE IBIRAPUERA;UNIB;SP;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE JUAZEIRO DO NORTE;UNINASSAU;CE;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA ALTO MÉDIO SÃO FRANCISCO;FAC FUNAM;MG;universidade e instâncias ligadas à universidades;;;
FACULDADE SANTO AGOSTINHO DE SETE LAGOAS;FASASETE;MG;universidade e instâncias ligadas à universidades;;;
FACULDADE ANHANGUERA DE VALPARAÍSO;;GO;universidade e instâncias ligadas à universidades;;;
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;IFTO;TO;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Tecnológica EIRELI;IETEC;MG;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;SC;universidade e instâncias ligadas à universidades;;;
FACULDADE BARDDAL DE ARTES APLICADAS;;SC;universidade e instâncias ligadas à universidades;;;
FACULDADE UNIFICADA DO ESTADO DE SÃO PAULO;FAUESP;SP;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO;ISED-TRÊS PONTAS;MG;universidade e instâncias ligadas à universidades;;;
FACULDADE ATTICUS;;PR;universidade e instâncias ligadas à universidades;;;
FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE IBITINGA;FAIBI;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA MÁRIO DE ANDRADE;FTMA;SP;universidade e instâncias ligadas à universidades;;;
FACULDADE LUSO-BRASILEIRA;FALUB;PE;universidade e instâncias ligadas à universidades;;;
FACULDADE DE FILOSOFIA SANTA DOROTÉIA;FFSD;RJ;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA EM SAÚDE - IAHCS;FATESA;RS;universidade e instâncias ligadas à universidades;;;
FACULDADES INTEGRADAS DE PATOS;FIP;PB;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO DO INSTITUTO MAUÁ DE TECNOLOGIA;CEUN-IMT;SP;universidade e instâncias ligadas à universidades;;;
Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul;Católica em Jaraguá;SC;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia Senac Cascavel;;PR;universidade e instâncias ligadas à universidades;;;
INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL DA AMAZÔNIA;IDEA;MA;universidade e instâncias ligadas à universidades;;;
FACULDADE BRASILEIRA DE CACHOEIRO;;ES;universidade e instâncias ligadas à universidades;;;
FACULDADE BAIANA DO SENHOR DO BONFIM;FABASB;BA;universidade e instâncias ligadas à universidades;;;
FACULDADE CESUMAR DE PONTA GROSSA;FAC-CESUMAR;PR;universidade e instâncias ligadas à universidades;;;
FACULDADE SÃO MARCOS;FASAMAR;TO;universidade e instâncias ligadas à universidades;;;
FACULDADE BRASILEIRA DE EDUCAÇÃO E CULTURA;FABEC BRASIL;GO;universidade e instâncias ligadas à universidades;;;
Faculdade ALFA de Teófilo Otoni;ALFA;MG;universidade e instâncias ligadas à universidades;;;
Faculdade Embu das Artes;FAEM;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Fleming de Osasco;A. Fleming;SP;universidade e instâncias ligadas à universidades;;;
