Name;Acronym;State Acronym;Institution Type;Level_1;Level_2;Level_3
Faculdades Integradas de São Carlos;FADISC;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas de São Paulo;FISP;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas de Tangará da Serra;FITS;MT;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas de Três Lagoas;AEMS;MS;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas de Várzea Grande;FIAVEC;MT;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas de Vitória;FDV;ES;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Desembargador Sávio Brandão - Fausb;FAUSB;MT;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas do Brasil;UNIBRASIL;PR;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas do Extremo Sul da Bahia;UnisulBahia;BA;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas do Oeste de Minas;FADOM;MG;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas do Tapajós;ISES;PA;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas do Vale do Ivaí;UNIVALE;PR;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas do Vale do Ribeira;FIVR;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Dom Pedro II;DOMPEDRO;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas dos Campos Gerais;CESCAGE;PR;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Einstein de Limeira;FIEL;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Espírita;FIES;PR;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Espírito Santenses;FAESA I;ES;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Facvest;FACVEST;SC;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas FAFIBE;FAFIBE;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Hélio Alonso;FACHA;RJ;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas IESGO;IESGO;GO;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Interamericanas;FAITER;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Ipep;FIPEP;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Ipitanga;Unibahia;BA;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Machado de Assis;FIMA;RS;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Maria Imaculada;FIMI;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Maria Thereza;FAMATh;RJ;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Mato-Grossenses de Ciências Sociais e Humanas;ICE;MT;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Olga Mettig;FAMETTIG;BA;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Padre Albino;FIPA;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Padre Anchieta de Guarapari;FIPAG;ES;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Padre Humberto;FIPH;RJ;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Pitágoras;FIP-MOC;MG;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Regionais de Avaré;FIRA;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Rio Branco;FRB;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Rui Barbosa;FIRB;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Santa Cruz de Curitiba;FARESC;PR;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas São Pedro;FAESA;ES;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Sévigné;ISES;RS;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Silva e Souza;FAU;RJ;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Simonsen;FIS;RJ;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Soares de Oliveira;FISO;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Stella Maris de Andradina;FISMA;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Teresa D´Ávila;FATEA;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Teresa Martin;FATEMA;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Tibiriçá;FATI;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Torricelli;FIT;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Unicesp;FACICESP;DF;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Urubupungá;FIU;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Vianna Júnior;FIVJ;MG;universidade e instâncias ligadas à universidades;;;
Faculdades Oswaldo Cruz;FOC;SP;universidade e instâncias ligadas à universidades;;;
Faculdades Riograndenses;FARGS;RS;universidade e instâncias ligadas à universidades;;;
Faculdades SPEI;FACSPEI;PR;universidade e instâncias ligadas à universidades;;;
Faculdades Unidas do Vale do Araguaia;UNIVAR;MT;universidade e instâncias ligadas à universidades;;;
Faculdades Unificadas de Foz do Iguaçu;UNIFOZ;PR;universidade e instâncias ligadas à universidades;;;
Fajopa - Faculdade João Paulo II;FAJOPA;SP;universidade e instâncias ligadas à universidades;;;
Fatece - Faculdade de Tecnologia, Ciências e Educação;FATECE;SP;universidade e instâncias ligadas à universidades;;;
Fefisa - Faculdades Integradas de Santo André;FEFISA;SP;universidade e instâncias ligadas à universidades;;;
Focca - Faculdade de Olinda;FOCCA;PE;universidade e instâncias ligadas à universidades;;;
Fundação de Ensino Superior de Clevelândia;FESC;PR;universidade e instâncias ligadas à universidades;;;
Fundação Faculdades Luiz Meneghel;FFALM;PR;universidade e instâncias ligadas à universidades;;;
Instituição de Ensino São Francisco;IESF;SP;universidade e instâncias ligadas à universidades;;;
Instituto Aphonsiano de Ensino Superior;IAESup;GO;universidade e instâncias ligadas à universidades;;;
Instituto Baiano de Ensino Superior;IBES;BA;universidade e instâncias ligadas à universidades;;;
Instituto Batista de Ensino Superior de Alagoas;IBESA;AL;universidade e instâncias ligadas à universidades;;;
Instituto Belo Horizonte de Ensino Superior;IBHES;MG;universidade e instâncias ligadas à universidades;;;
Instituto Blumenauense de Ensino Superior;IBES;SC;universidade e instâncias ligadas à universidades;;;
Instituto Brasiliense de Tecnologia e Ciência;IBTC;DF;universidade e instâncias ligadas à universidades;;;
Instituto Campo Grande de Ensino Superior;ICGES;MS;universidade e instâncias ligadas à universidades;;;
Instituto Catuaí de Ensino Superior;ICES;PR;universidade e instâncias ligadas à universidades;;;
Instituto Ceará de Ensino e Cultura;ICEC;CE;universidade e instâncias ligadas à universidades;;;
Instituto Cenecista de Ensino Superior de Santo Ângelo;IESA;RS;universidade e instâncias ligadas à universidades;;;
Instituto Cenecista Fayal de Ensino Superior;IFES;SC;universidade e instâncias ligadas à universidades;;;
Instituto Cuiabá de Ensino e Cultura;ICEC;MT;universidade e instâncias ligadas à universidades;;;
Instituto de Ciências da Saúde;ICS;MG;universidade e instâncias ligadas à universidades;;;
Instituto de Ciências Exatas;UNEB;DF;universidade e instâncias ligadas à universidades;;;
Instituto de Ciências Humanas e Sociais Aplicadas;ICHSA-Três Pontas;MG;universidade e instâncias ligadas à universidades;;;
Instituto de Ciências Jurídicas e Sociais Professor Camillo Filho;ICF;PI;universidade e instâncias ligadas à universidades;;;
Instituto de Ciências Sociais Aplicadas;UNEB;DF;universidade e instâncias ligadas à universidades;;;
Instituto de Ciências Sociais do Paraná;ICSP;PR;universidade e instâncias ligadas à universidades;;;
Instituto de Ciências Sociais e Humanas;ICSH;GO;universidade e instâncias ligadas à universidades;;;
Instituto de Ciências Sociais e Humanas;INCISOH;MG;universidade e instâncias ligadas à universidades;;;
Instituto de Educação e Ensino Superior de Campinas;IESCAMP;SP;universidade e instâncias ligadas à universidades;;;
Instituto de Educação e Ensino Superior de Samambaia;IESA;DF;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Superior da Paraíba;IESP;PB;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Superior de Boituva;FIB;SP;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Superior de Brasília - Iesb;IESB;DF;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Superior do Alto São Francisco;IESASF;MG;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Superior Guaianás;IESG;SP;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Superior Presidente Kennedy - Centro de Formação de Profis;IFESP;RN;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Superior Raimundo Sá;IESRSA;PI;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Superior São Francisco de Assis de Teófilo Otoni;IESFATO;MG;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Superior Unyahna de Barreiras;IESUB;BA;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Superior Unyahna de Salvador;IESUS;BA;universidade e instâncias ligadas à universidades;;;
Instituto de Educação Superior Unyahna Luis Eduardo Magalhães;IESULEM;BA;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino e Cultura do Amapá;IECA;AP;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino e Cultura do Paraná - Iecp;IECP;PR;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino e Pesquisa Objetivo;IEPO;TO;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior Blauro Cardoso de Mattos;FASERRA;ES;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior Cenecista;INESC;MG;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior Coc;COC;SP;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior da Funlec;IESF;MS;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior da Funlec de Bonito;IESF;MS;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior da Grande Florianópolis;IESGF;SC;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Alagoas;IESA;AL;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Americana;IESA;SP;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Bauru;IESB;SP;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Cotia;IESC;SP;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Fortaleza;IESF;CE;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Foz do Iguaçu;IESFI;PR;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Garça;IESG;SP;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Itapira;IESI;SP;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de João Monlevade;IES/FUNCEC;MG;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Joinville;IESVILLE;SC;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Londrina;INESUL;PR;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Minas Gerais;IESMIG;MG;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Nova Venécia;INESV;ES;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Olinda;IESO;PE;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Piedade;IESP;PE;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Porto Nacional;IESPEN;TO;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Rio Verde;IESRIVER;GO;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Rondônia;IESUR;RO;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior de Teresina;IEST;PI;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior do Acre;IESACRE;AC;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior do Amapá;IESAP;AP;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior do Ceará;IESC;CE;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior do Centro Oeste;IESCO;DF;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior do Maranhão;IESMA;MA;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior do Nordeste;IESNE;AL;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior do Pará;IESP;PA;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior do Sul do Maranhão;IESMA;MA;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior e Formação Avançada de Vitória;FAVI;ES;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior e Pesquisa;INESP;MG;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior Franciscano;IESF;MA;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior Fucapi;CESF;AM;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior João Alfredo de Andrade;IJAA;MG;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior Materdei;IES-MATERDEI;AM;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior Múltiplo;IESM;MA;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior Pequeno Príncipe;IESPP;PR;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior Planalto;IESPLAN;DF;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior Presidente Tancredo de Almeida Neves;IPTAN;MG;universidade e instâncias ligadas à universidades;;;
Instituto de Ensino Superior Santa Cecília;IESC;AL;universidade e instâncias ligadas à universidades;;;
